Bin ID,Genome Name,IMG Genome ID,Bin Quality,Bin Lineage,GTDB-Tk Taxonomy Lineage,Bin Methods,Created By,Date Added,Bin Completeness,Bin Contamination,Total Number of Bases,5s rRNA,16s rRNA,23s rRNA,tRNA Genes,Gene Count,Scaffold Count,GOLD Study ID
3300061640_35,"Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_003-M-20210727-comp-1",3300061640,MQ,Bacteria; Verrucomicrobiota,Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; Palsa-1382,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,93.74,2.11,3404580,1,0,2,48,3385,74,Gs0161344
3300061640_36,"Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_003-M-20210727-comp-1",3300061640,MQ,Bacteria; Pseudomonadota,Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; 13-2-20CM-66-19,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,67.86,3.08,5123618,0,0,0,60,5250,586,Gs0161344
3300061640_40,"Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_003-M-20210727-comp-1",3300061640,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Hyphomicrobiaceae; Methyloceanibacter,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methyloligellaceae; Methyloceanibacter,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,96.8,0.91,2851319,0,0,0,39,3131,105,Gs0161344
3300061640_41,"Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_003-M-20210727-comp-1",3300061640,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,98.29,0.85,6388578,0,0,0,50,6396,289,Gs0161344
3300061640_42,"Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_003-M-20210727-comp-1",3300061640,MQ,Bacteria; Actinomycetota; Thermoleophilia,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VGBV01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,82.9,6.41,2805347,0,0,0,47,3097,215,Gs0161344
3300061640_52,"Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_003-M-20210727-comp-1",3300061640,MQ,Bacteria; Actinomycetota; Actinomycetes; Micromonosporales; Micromonosporaceae,Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Micromonosporaceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,71.23,5.26,4311642,0,0,0,49,4547,637,Gs0161344
3300061640_58,"Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_003-M-20210727-comp-1",3300061640,MQ,Bacteria; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium,Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Mycobacteriaceae; Mycobacterium,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,61.28,0.68,3844503,1,0,0,24,4581,589,Gs0161344
3300061640_60,"Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_003-M-20210727-comp-1",3300061640,MQ,Bacteria; Actinomycetota; Actinomycetes; Pseudonocardiales; Pseudonocardiaceae; Pseudonocardia,Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Pseudonocardiaceae; Pseudonocardia,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,51.7,2.32,3251044,1,0,0,20,3618,632,Gs0161344
3300061640_8,"Terrestrial soil microbial communities from Niwot Ridge, Colorado, USA - NIWO_003-M-20210727-comp-1",3300061640,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VGBV01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,78.3,1.58,2710866,1,1,1,39,3058,250,Gs0161344
3300061641_100,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria,Bacteria; Acidobacteriota; Vicinamibacteria; Fen-336; Fen-336; WYBL01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,80.63,8.78,4615573,1,0,1,32,4503,630,Gs0161344
3300061641_101,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Thermoleophilia; Miltoncostaeales; Miltoncostaeaceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,53.06,0,1940101,0,0,0,23,2281,368,Gs0161344
3300061641_103,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Pseudomonadota; Betaproteobacteria,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-39; SCGC-AG-212-J23,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,61.79,4.57,2483738,0,0,0,21,2962,466,Gs0161344
3300061641_11,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Kaistiaceae,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Kaistiaceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,62.27,2.24,1884376,1,0,1,21,2132,346,Gs0161344
3300061641_114,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria,Bacteria; Chloroflexota; Dehalococcoidia; GIF9; AB-539-J10; SKVJ01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,50.16,0,753565,1,0,1,23,824,113,Gs0161344
3300061641_117,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,75.99,3.95,2100451,0,1,0,39,2277,243,Gs0161344
3300061641_119,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Methylocystaceae; Methylocystis,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Methylocystis; Methylocystis sp015709525,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,78.28,1.9,2779862,1,1,1,36,3127,385,Gs0161344
3300061641_12,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Thermodesulfobacteriota; Desulfomonilia; Desulfomonilales; Desulfomonilaceae; Desulfomonile; Desulfomonile tiedjei,Bacteria; Desulfobacterota; Desulfomonilia; Desulfomonilales; Desulfomonilaceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,75.03,0.65,2903456,0,1,0,30,2867,266,Gs0161344
3300061641_122,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Actinomycetota; Rubrobacteria; Gaiellales; Gaiellaceae; Gaiella; Gaiella occulta,Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; Gaiella,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,55.65,0.22,1898841,0,1,0,16,2205,364,Gs0161344
3300061641_13,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria,Bacteria; Desulfobacterota_B; Binatia; UBA1149; UBA1149,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,87.25,3.36,3551132,1,1,1,42,3561,380,Gs0161344
3300061641_134,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Kaistiaceae,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Kaistiaceae; Bauldia,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,73.93,6.67,4034768,0,0,0,20,4486,693,Gs0161344
3300061641_135,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Acidimicrobiia; IMCC26256; PALSA-610; PALSA-610,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,83.76,5.59,3851214,1,1,1,33,4229,522,Gs0161344
3300061641_137,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Pseudomonadota; Betaproteobacteria,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-40; JACQAP01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,63.14,4.3,2426789,0,0,0,25,2628,378,Gs0161344
3300061641_138,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira,Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Palsa-1315,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,50.64,0,845834,0,0,0,10,928,104,Gs0161344
3300061641_139,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,HQ,,Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; GWC2-71-9; SPDF01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,98.9,2.2,2850670,1,1,1,48,2751,12,Gs0161344
3300061641_14,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria,Bacteria; Krumholzibacteriota; Krumholzibacteria; WVZY01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,65,0,2312585,0,0,0,33,2202,281,Gs0161344
3300061641_140,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria,Bacteria; Chloroflexota; Anaerolineae; UCB3; UCB3; UCB3,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,82.11,5.69,4764768,0,0,0,41,4037,574,Gs0161344
3300061641_143,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria,Bacteria; Methylomirabilota; Methylomirabilia; Methylomirabilales; 2-02-FULL-66-22; 2-02-FULL-66-22,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,76.47,0.85,3626720,0,1,0,17,3820,561,Gs0161344
3300061641_15,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Thermodesulfobacteriota,Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; UBA2174_A; SpSt-501,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,67.86,8.93,4045811,1,0,1,30,4114,430,Gs0161344
3300061641_152,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Bacteroidota; Bacteroidia,Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; UBA10428; UBA5072,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,80.11,1.08,3413661,1,0,1,24,3017,323,Gs0161344
3300061641_155,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Halieaceae,Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Halieaceae; Halioglobus,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,89.23,2.9,3518795,0,0,0,26,3526,366,Gs0161344
3300061641_157,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Bacteroidota; Cytophagia; Cytophagales; Fulvivirgaceae,Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Cyclobacteriaceae; Chryseolinea,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,90.98,2.95,5797114,0,1,1,36,5395,446,Gs0161344
3300061641_158,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Thermodesulfobacteriota,Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; UBA2174_A; SpSt-501,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,55.32,1.36,3351091,0,0,0,28,3478,347,Gs0161344
3300061641_159,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Chloroflexota,Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; RBG-16-64-43; JAFGKK01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,82.12,3.64,2841290,1,1,1,42,2759,312,Gs0161344
3300061641_163,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Acidimicrobiia; UBA5794; ZC4RG35,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,72.41,1.72,2317628,0,0,0,31,2571,352,Gs0161344
3300061641_166,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Pseudomonadota; Betaproteobacteria,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-39; JAABQT01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,83.23,0.81,2591370,0,0,0,35,2861,257,Gs0161344
3300061641_18,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Chloroflexota,Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; EnvOPS12; JACPVF01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,72.73,0,3084649,0,0,0,30,3178,353,Gs0161344
3300061641_19,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Pseudomonadota; Betaproteobacteria; Burkholderiales,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Piscinibacter,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,50.94,0,2290097,0,0,0,12,2488,400,Gs0161344
3300061641_25,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Pseudomonadota; Gammaproteobacteria; Chromatiales; Chromatiaceae; Thiocapsa,Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Chromatiaceae; Thiocapsa,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,67.55,2.94,2686962,0,1,0,23,2789,462,Gs0161344
3300061641_33,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Chloroflexota,Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; EnvOPS12; OLB14,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,65.44,0,2672941,1,0,1,24,2771,233,Gs0161344
3300061641_34,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Pseudomonadota; Gammaproteobacteria; Chromatiales; Chromatiaceae,Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Chromatiaceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,80.53,2.18,3382480,1,0,0,26,3472,419,Gs0161344
3300061641_44,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Chloroflexota,Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; UBA4823; CAIQIV01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,55.12,4.55,2418166,0,1,0,29,2369,177,Gs0161344
3300061641_46,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Thermodesulfobacteriota; Desulfobacteria; Desulfobacterales,Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; UBA5852; UBA5852,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,87.96,2.26,4445824,0,0,0,47,4270,311,Gs0161344
3300061641_51,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria,Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; GWC2-71-9; JABFSM01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,69.81,4.52,4400110,0,0,0,34,4416,689,Gs0161344
3300061641_52,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; Anaerolineaceae,Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; EnvOPS12; Fen-1038,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,76.61,0,2514314,0,1,0,35,2614,230,Gs0161344
3300061641_55,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria,Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; GWC2-71-9; JAGGAG01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,75.63,3.3,2591126,0,0,0,30,2770,366,Gs0161344
3300061641_58,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; JACDCH01; VFJN01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,57.38,0,2459469,0,0,0,29,2736,415,Gs0161344
3300061641_70,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; unclassified; Nordella; Nordella sp. OAE833,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Aestuariivirgaceae; Aestuariivirga,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,57.05,5.52,3569252,0,0,0,37,3939,400,Gs0161344
3300061641_75,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria,Bacteria; Acidobacteriota; Vicinamibacteria; Fen-336; Fen-336,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,87.61,5.98,6137229,0,1,0,41,5756,646,Gs0161344
3300061641_76,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria,Bacteria; Chloroflexota; Limnocylindria; Limnocylindrales; CSP1-4; JAFMJV01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,61.01,1.83,1497498,0,1,0,12,1593,262,Gs0161344
3300061641_79,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Bacteroidota; Bacteroidia,Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; VadinHA17; LD21,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,67.3,1.67,2482889,0,0,0,12,2355,329,Gs0161344
3300061641_81,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria,Bacteria; Myxococcota_A; UBA9160; UBA9160; UBA4427,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,73.92,3.91,4206297,1,1,1,31,4209,626,Gs0161344
3300061641_82,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_024-O-20210714-comp-1",3300061641,MQ,Bacteria; Pseudomonadota; Betaproteobacteria; unclassified; unclassified; unclassified; Betaproteobacteria bacterium GR16-43,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Usitatibacteraceae; FEB-7,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-11,53.62,0,1996359,1,0,0,25,2267,341,Gs0161344
